id,open_hour,close_hour,provider_id,day_of_week_id
7490,07:00 am,05:30 pm,1477,3
7491,07:00 am,05:30 pm,1477,4
7492,07:00 am,05:30 pm,1477,5
7493,07:00 am,05:30 pm,1477,6
7494,07:00 am,05:30 pm,1478,2
7495,07:00 am,05:30 pm,1478,3
7496,07:00 am,05:30 pm,1478,4
7497,07:00 am,05:30 pm,1478,5
7498,07:00 am,05:30 pm,1478,6
7499,09:00 am,04:00 pm,1479,1
7500,07:00 am,05:30 pm,1479,2
7501,07:00 am,05:30 pm,1479,3
7502,07:00 am,05:30 pm,1479,4
7503,07:00 am,05:30 pm,1479,5
7504,07:00 am,05:30 pm,1479,6
7505,09:00 am,04:00 pm,1479,7
7506,07:00 am,05:30 pm,1480,2
7507,07:00 am,05:30 pm,1480,3
7508,07:00 am,05:30 pm,1480,4
7509,07:00 am,05:30 pm,1480,5
7510,07:00 am,05:30 pm,1480,6
7511,07:30 am,06:00 pm,1481,2
7512,07:30 am,06:00 pm,1481,3
7513,07:30 am,06:00 pm,1481,4
7514,07:30 am,06:00 pm,1481,5
7515,07:30 am,06:00 pm,1481,6
7516,07:00 am,05:30 pm,1482,2
7517,07:00 am,05:30 pm,1482,3
7518,07:00 am,05:30 pm,1482,4
7519,07:00 am,05:30 pm,1482,5
7520,07:00 am,05:30 pm,1482,6
7521,06:30 am,06:30 pm,1483,2
7522,06:30 am,06:30 pm,1483,3
7523,06:30 am,06:30 pm,1483,4
7524,06:30 am,06:30 pm,1483,5
7525,06:30 am,06:30 pm,1483,6
7526,07:00 am,05:30 pm,1484,2
7527,07:00 am,05:30 pm,1484,3
7528,07:00 am,05:30 pm,1484,4
7529,07:00 am,05:30 pm,1484,5
7530,07:00 am,05:30 pm,1484,6
7531,07:00 am,05:30 pm,1485,2
7532,07:00 am,05:30 pm,1485,3
7533,07:00 am,05:30 pm,1485,4
7534,07:00 am,05:30 pm,1485,5
7535,07:00 am,05:30 pm,1485,6
7536,06:30 am,06:30 pm,1486,2
7537,06:30 am,06:30 pm,1486,3
7538,06:30 am,06:30 pm,1486,4
7539,06:30 am,06:30 pm,1486,5
7540,06:30 am,06:30 pm,1486,6
7541,07:00 am,05:30 pm,1487,2
7542,07:00 am,05:30 pm,1487,3
7543,07:00 am,05:30 pm,1487,4
7544,07:00 am,05:30 pm,1487,5
7545,07:00 am,05:30 pm,1487,6
7546,07:30 am,06:00 pm,1488,2
7547,07:30 am,06:00 pm,1488,3
7548,07:30 am,06:00 pm,1488,4
7549,07:30 am,06:00 pm,1488,5
7550,07:30 am,06:00 pm,1488,6
7551,07:00 am,05:30 pm,1489,2
7552,07:00 am,05:30 pm,1489,3
7553,07:00 am,05:30 pm,1489,4
7554,07:00 am,05:30 pm,1489,5
7555,07:00 am,05:30 pm,1489,6
7556,08:30 am,04:30 pm,1490,1
7557,06:30 am,06:30 pm,1490,2
7558,06:30 am,06:30 pm,1490,3
7559,06:30 am,06:30 pm,1490,4
7560,06:30 am,06:30 pm,1490,5
7561,06:30 am,06:30 pm,1490,6
7562,08:30 am,04:30 pm,1490,7
7563,07:30 am,06:00 pm,1491,2
7564,07:30 am,06:00 pm,1491,3
7565,07:30 am,06:00 pm,1491,4
7566,07:30 am,06:00 pm,1491,5
7567,07:30 am,06:00 pm,1491,6
7568,06:30 am,06:30 pm,1492,2
7569,06:30 am,06:30 pm,1492,3
7570,06:30 am,06:30 pm,1492,4
7571,06:30 am,06:30 pm,1492,5
7572,06:30 am,06:30 pm,1492,6
7573,07:30 am,06:00 pm,1493,2
7574,07:30 am,06:00 pm,1493,3
7575,07:30 am,06:00 pm,1493,4
7576,07:30 am,06:00 pm,1493,5
7577,07:30 am,06:00 pm,1493,6
7578,07:30 am,06:00 pm,1494,2
7579,07:30 am,06:00 pm,1494,3
7580,07:30 am,06:00 pm,1494,4
7581,07:30 am,06:00 pm,1494,5
7582,07:30 am,06:00 pm,1494,6
7583,07:00 am,05:30 pm,1495,2
7584,07:00 am,05:30 pm,1495,3
7585,07:00 am,05:30 pm,1495,4
7586,07:00 am,05:30 pm,1495,5
7587,07:00 am,05:30 pm,1495,6
7588,06:30 am,06:30 pm,1496,2
7589,06:30 am,06:30 pm,1496,3
7590,06:30 am,06:30 pm,1496,4
7591,06:30 am,06:30 pm,1496,5
7592,06:30 am,06:30 pm,1496,6
7593,07:00 am,05:30 pm,1497,2
7594,07:00 am,05:30 pm,1497,3
7595,07:00 am,05:30 pm,1497,4
7596,07:00 am,05:30 pm,1497,5
7597,07:00 am,05:30 pm,1497,6
7598,07:30 am,06:00 pm,1498,2
7599,07:30 am,06:00 pm,1498,3
7600,07:30 am,06:00 pm,1498,4
7601,07:30 am,06:00 pm,1498,5
7602,07:30 am,06:00 pm,1498,6
7603,06:30 am,06:30 pm,1499,2
7604,06:30 am,06:30 pm,1499,3
7605,06:30 am,06:30 pm,1499,4
7606,06:30 am,06:30 pm,1499,5
7607,06:30 am,06:30 pm,1499,6
7608,07:30 am,06:00 pm,1500,2
7609,07:30 am,06:00 pm,1500,3
7610,07:30 am,06:00 pm,1500,4
7611,07:30 am,06:00 pm,1500,5
7612,07:30 am,06:00 pm,1500,6
7613,07:00 am,05:30 pm,1501,2
7614,07:00 am,05:30 pm,1501,3
7615,07:00 am,05:30 pm,1501,4
7616,07:00 am,05:30 pm,1501,5
7617,07:00 am,05:30 pm,1501,6
7618,07:30 am,06:00 pm,1502,2
7619,07:30 am,06:00 pm,1502,3
7620,07:30 am,06:00 pm,1502,4
7621,07:30 am,06:00 pm,1502,5
7622,07:30 am,06:00 pm,1502,6
7623,07:00 am,05:30 pm,1503,2
7624,07:00 am,05:30 pm,1503,3
7625,07:00 am,05:30 pm,1503,4
7626,07:00 am,05:30 pm,1503,5
7627,07:00 am,05:30 pm,1503,6
7628,06:30 am,06:30 pm,1504,2
7629,06:30 am,06:30 pm,1504,3
7630,06:30 am,06:30 pm,1504,4
7631,06:30 am,06:30 pm,1504,5
7632,06:30 am,06:30 pm,1504,6
7633,06:30 am,06:30 pm,1505,2
7634,06:30 am,06:30 pm,1505,3
7635,06:30 am,06:30 pm,1505,4
7636,06:30 am,06:30 pm,1505,5
7637,06:30 am,06:30 pm,1505,6
7638,06:30 am,06:30 pm,1506,2
7639,06:30 am,06:30 pm,1506,3
7640,06:30 am,06:30 pm,1506,4
7641,06:30 am,06:30 pm,1506,5
7642,06:30 am,06:30 pm,1506,6
7643,06:30 am,06:30 pm,1507,2
7644,06:30 am,06:30 pm,1507,3
7645,06:30 am,06:30 pm,1507,4
7646,06:30 am,06:30 pm,1507,5
7647,06:30 am,06:30 pm,1507,6
7648,06:30 am,06:30 pm,1508,2
7649,06:30 am,06:30 pm,1508,3
7650,06:30 am,06:30 pm,1508,4
7651,06:30 am,06:30 pm,1508,5
7652,06:30 am,06:30 pm,1508,6
7653,07:00 am,05:30 pm,1509,2
7654,07:00 am,05:30 pm,1509,3
7655,07:00 am,05:30 pm,1509,4
7656,07:00 am,05:30 pm,1509,5
7657,07:00 am,05:30 pm,1509,6
7658,07:00 am,05:30 pm,1510,2
7659,07:00 am,05:30 pm,1510,3
7660,07:00 am,05:30 pm,1510,4
7661,07:00 am,05:30 pm,1510,5
7662,07:00 am,05:30 pm,1510,6
7663,06:30 am,06:30 pm,1511,2
7664,06:30 am,06:30 pm,1511,3
7665,06:30 am,06:30 pm,1511,4
7666,06:30 am,06:30 pm,1511,5
7667,06:30 am,06:30 pm,1511,6
7668,06:30 am,06:30 pm,1512,2
7669,06:30 am,06:30 pm,1512,3
7670,06:30 am,06:30 pm,1512,4
7671,06:30 am,06:30 pm,1512,5
7672,06:30 am,06:30 pm,1512,6
7673,07:30 am,06:00 pm,1513,2
7674,07:30 am,06:00 pm,1513,3
7675,07:30 am,06:00 pm,1513,4
7676,07:30 am,06:00 pm,1513,5
7677,07:30 am,06:00 pm,1513,6
7678,07:00 am,05:30 pm,1514,2
7679,07:00 am,05:30 pm,1514,3
7680,07:00 am,05:30 pm,1514,4
7681,07:00 am,05:30 pm,1514,5
7682,07:00 am,05:30 pm,1514,6
7683,06:30 am,06:30 pm,1515,2
7684,06:30 am,06:30 pm,1515,3
7685,06:30 am,06:30 pm,1515,4
7686,06:30 am,06:30 pm,1515,5
7687,06:30 am,06:30 pm,1515,6
7688,07:00 am,05:30 pm,1516,2
7689,07:00 am,05:30 pm,1516,3
7690,07:00 am,05:30 pm,1516,4
7691,07:00 am,05:30 pm,1516,5
7692,07:00 am,05:30 pm,1516,6
7693,06:30 am,06:30 pm,1517,2
7694,06:30 am,06:30 pm,1517,3
7695,06:30 am,06:30 pm,1517,4
7696,06:30 am,06:30 pm,1517,5
7697,06:30 am,06:30 pm,1517,6
7698,06:30 am,06:30 pm,1518,2
7699,06:30 am,06:30 pm,1518,3
7700,06:30 am,06:30 pm,1518,4
7701,06:30 am,06:30 pm,1518,5
7702,06:30 am,06:30 pm,1518,6
7703,03:30 pm,07:00 am,1519,2
7704,03:30 pm,07:00 am,1519,3
7705,03:30 pm,07:00 am,1519,4
7706,03:30 pm,07:00 am,1519,5
7707,03:30 pm,07:00 am,1519,6
7708,06:30 am,06:30 pm,1520,2
7709,06:30 am,06:30 pm,1520,3
7710,06:30 am,06:30 pm,1520,4
7711,06:30 am,06:30 pm,1520,5
7712,06:30 am,06:30 pm,1520,6
7713,07:00 am,05:30 pm,1521,2
7714,07:00 am,05:30 pm,1521,3
7715,07:00 am,05:30 pm,1521,4
7716,07:00 am,05:30 pm,1521,5
7717,07:00 am,05:30 pm,1521,6
7718,07:00 am,05:30 pm,1522,2
7719,07:00 am,05:30 pm,1522,3
7720,07:00 am,05:30 pm,1522,4
7721,07:00 am,05:30 pm,1522,5
7722,07:00 am,05:30 pm,1522,6
7723,09:00 am,04:00 pm,1523,1
7724,07:00 am,05:30 pm,1523,2
7725,07:00 am,05:30 pm,1523,3
7726,07:00 am,05:30 pm,1523,4
7727,07:00 am,05:30 pm,1523,5
7728,07:00 am,05:30 pm,1523,6
7729,09:00 am,04:00 pm,1523,7
7730,07:00 am,05:30 pm,1524,2
7731,07:00 am,05:30 pm,1524,3
7732,07:00 am,05:30 pm,1524,4
7733,07:00 am,05:30 pm,1524,5
7734,07:00 am,05:30 pm,1524,6
7735,06:30 am,06:30 pm,1525,2
7736,06:30 am,06:30 pm,1525,3
7737,06:30 am,06:30 pm,1525,4
7738,06:30 am,06:30 pm,1525,5
7739,06:30 am,06:30 pm,1525,6
7740,07:00 am,05:30 pm,1526,2
7741,07:00 am,05:30 pm,1526,3
7742,07:00 am,05:30 pm,1526,4
7743,07:00 am,05:30 pm,1526,5
7744,07:00 am,05:30 pm,1526,6
7745,07:30 am,06:00 pm,1527,2
7746,07:30 am,06:00 pm,1527,3
7747,07:30 am,06:00 pm,1527,4
7748,07:30 am,06:00 pm,1527,5
7749,07:30 am,06:00 pm,1527,6
7750,07:00 am,05:30 pm,1528,2
7751,07:00 am,05:30 pm,1528,3
7752,07:00 am,05:30 pm,1528,4
7753,07:00 am,05:30 pm,1528,5
7754,07:00 am,05:30 pm,1528,6
7755,07:00 am,05:30 pm,1529,2
7756,07:00 am,05:30 pm,1529,3
7757,07:00 am,05:30 pm,1529,4
7758,07:00 am,05:30 pm,1529,5
7759,07:00 am,05:30 pm,1529,6
7760,06:30 am,06:30 pm,1530,2
7761,06:30 am,06:30 pm,1530,3
7762,06:30 am,06:30 pm,1530,4
7763,06:30 am,06:30 pm,1530,5
7764,06:30 am,06:30 pm,1530,6
7765,07:00 am,05:30 pm,1531,2
7766,07:00 am,05:30 pm,1531,3
7767,07:00 am,05:30 pm,1531,4
7768,07:00 am,05:30 pm,1531,5
7769,07:00 am,05:30 pm,1531,6
7770,06:30 am,06:30 pm,1532,2
7771,06:30 am,06:30 pm,1532,3
7772,06:30 am,06:30 pm,1532,4
7773,06:30 am,06:30 pm,1532,5
7774,06:30 am,06:30 pm,1532,6
7775,06:30 am,06:30 pm,1533,2
7776,06:30 am,06:30 pm,1533,3
7777,06:30 am,06:30 pm,1533,4
7778,06:30 am,06:30 pm,1533,5
7779,06:30 am,06:30 pm,1533,6
7780,06:30 am,06:30 pm,1534,2
7781,06:30 am,06:30 pm,1534,3
7782,06:30 am,06:30 pm,1534,4
7783,06:30 am,06:30 pm,1534,5
7784,06:30 am,06:30 pm,1534,6
7785,06:30 am,06:30 pm,1535,2
7786,06:30 am,06:30 pm,1535,3
7787,06:30 am,06:30 pm,1535,4
7788,06:30 am,06:30 pm,1535,5
7789,06:30 am,06:30 pm,1535,6
7790,09:00 am,04:00 pm,1536,1
7791,07:00 am,05:30 pm,1536,2
7792,07:00 am,05:30 pm,1536,3
7793,07:00 am,05:30 pm,1536,4
7794,07:00 am,05:30 pm,1536,5
7795,07:00 am,05:30 pm,1536,6
7796,09:00 am,04:00 pm,1536,7
7797,06:30 am,06:30 pm,1537,2
7798,06:30 am,06:30 pm,1537,3
7799,06:30 am,06:30 pm,1537,4
7800,06:30 am,06:30 pm,1537,5
7801,06:30 am,06:30 pm,1537,6
7802,07:00 am,05:30 pm,1538,2
7803,07:00 am,05:30 pm,1538,3
7804,07:00 am,05:30 pm,1538,4
7805,07:00 am,05:30 pm,1538,5
7806,07:00 am,05:30 pm,1538,6
7807,07:00 am,05:30 pm,1539,2
7808,07:00 am,05:30 pm,1539,3
7809,07:00 am,05:30 pm,1539,4
7810,07:00 am,05:30 pm,1539,5
7811,07:00 am,05:30 pm,1539,6
7812,09:00 am,04:00 pm,1540,1
7813,06:30 am,06:30 pm,1540,2
7814,06:30 am,06:30 pm,1540,3
7815,06:30 am,06:30 pm,1540,4
7816,06:30 am,06:30 pm,1540,5
7817,06:30 am,06:30 pm,1540,6
7818,09:00 am,04:00 pm,1540,7
7819,06:30 am,06:30 pm,1541,2
7820,06:30 am,06:30 pm,1541,3
7821,06:30 am,06:30 pm,1541,4
7822,06:30 am,06:30 pm,1541,5
7823,06:30 am,06:30 pm,1541,6
7824,07:30 am,06:00 pm,1542,2
7825,07:30 am,06:00 pm,1542,3
7826,07:30 am,06:00 pm,1542,4
7827,07:30 am,06:00 pm,1542,5
7828,07:30 am,06:00 pm,1542,6
7829,06:30 am,06:30 pm,1543,2
7830,06:30 am,06:30 pm,1543,3
7831,06:30 am,06:30 pm,1543,4
7832,06:30 am,06:30 pm,1543,5
7833,06:30 am,06:30 pm,1543,6
7834,06:30 am,06:30 pm,1544,2
7835,06:30 am,06:30 pm,1544,3
7836,06:30 am,06:30 pm,1544,4
7837,06:30 am,06:30 pm,1544,5
7838,06:30 am,06:30 pm,1544,6
7839,07:00 am,05:30 pm,1545,2
7840,07:00 am,05:30 pm,1545,3
7841,07:00 am,05:30 pm,1545,4
7842,07:00 am,05:30 pm,1545,5
7843,07:00 am,05:30 pm,1545,6
7844,07:00 am,05:30 pm,1546,2
7845,07:00 am,05:30 pm,1546,3
7846,07:00 am,05:30 pm,1546,4
7847,07:00 am,05:30 pm,1546,5
7848,07:00 am,05:30 pm,1546,6
7849,06:30 am,06:30 pm,1547,2
7850,06:30 am,06:30 pm,1547,3
7851,06:30 am,06:30 pm,1547,4
7852,06:30 am,06:30 pm,1547,5
7853,06:30 am,06:30 pm,1547,6
7854,06:30 am,06:30 pm,1548,2
7855,06:30 am,06:30 pm,1548,3
7856,06:30 am,06:30 pm,1548,4
7857,06:30 am,06:30 pm,1548,5
7858,06:30 am,06:30 pm,1548,6
7859,06:30 am,06:30 pm,1549,2
7860,06:30 am,06:30 pm,1549,3
7861,06:30 am,06:30 pm,1549,4
7862,06:30 am,06:30 pm,1549,5
7863,06:30 am,06:30 pm,1549,6
7864,07:00 am,05:30 pm,1550,2
7865,07:00 am,05:30 pm,1550,3
7866,07:00 am,05:30 pm,1550,4
7867,07:00 am,05:30 pm,1550,5
7868,07:00 am,05:30 pm,1550,6
7869,06:30 am,06:30 pm,1551,2
7870,06:30 am,06:30 pm,1551,3
7871,06:30 am,06:30 pm,1551,4
7872,06:30 am,06:30 pm,1551,5
7873,06:30 am,06:30 pm,1551,6
7874,07:00 am,05:30 pm,1552,2
7875,07:00 am,05:30 pm,1552,3
7876,07:00 am,05:30 pm,1552,4
7877,07:00 am,05:30 pm,1552,5
7878,07:00 am,05:30 pm,1552,6
7879,07:00 am,05:30 pm,1553,2
7880,07:00 am,05:30 pm,1553,3
7881,07:00 am,05:30 pm,1553,4
7882,07:00 am,05:30 pm,1553,5
7883,07:00 am,05:30 pm,1553,6
7884,06:30 am,06:30 pm,1554,2
7885,06:30 am,06:30 pm,1554,3
7886,06:30 am,06:30 pm,1554,4
7887,06:30 am,06:30 pm,1554,5
7888,06:30 am,06:30 pm,1554,6
7889,06:30 am,06:30 pm,1555,2
7890,06:30 am,06:30 pm,1555,3
7891,06:30 am,06:30 pm,1555,4
7892,06:30 am,06:30 pm,1555,5
7893,06:30 am,06:30 pm,1555,6
7894,07:00 am,05:30 pm,1556,2
7895,07:00 am,05:30 pm,1556,3
7896,07:00 am,05:30 pm,1556,4
7897,07:00 am,05:30 pm,1556,5
7898,07:00 am,05:30 pm,1556,6
7899,06:30 am,06:30 pm,1557,2
7900,06:30 am,06:30 pm,1557,3
7901,06:30 am,06:30 pm,1557,4
7902,06:30 am,06:30 pm,1557,5
7903,06:30 am,06:30 pm,1557,6
7904,07:00 am,05:30 pm,1558,2
7905,07:00 am,05:30 pm,1558,3
7906,07:00 am,05:30 pm,1558,4
7907,07:00 am,05:30 pm,1558,5
7908,07:00 am,05:30 pm,1558,6
7909,06:30 am,06:30 pm,1559,2
7910,06:30 am,06:30 pm,1559,3
7911,06:30 am,06:30 pm,1559,4
7912,06:30 am,06:30 pm,1559,5
7913,06:30 am,06:30 pm,1559,6
7914,06:30 am,06:30 pm,1560,2
7915,06:30 am,06:30 pm,1560,3
7916,06:30 am,06:30 pm,1560,4
7917,06:30 am,06:30 pm,1560,5
7918,06:30 am,06:30 pm,1560,6
7919,07:30 am,06:00 pm,1561,2
7920,07:30 am,06:00 pm,1561,3
7921,07:30 am,06:00 pm,1561,4
7922,07:30 am,06:00 pm,1561,5
7923,07:30 am,06:00 pm,1561,6
7924,06:30 am,06:30 pm,1562,2
7925,06:30 am,06:30 pm,1562,3
7926,06:30 am,06:30 pm,1562,4
7927,06:30 am,06:30 pm,1562,5
7928,06:30 am,06:30 pm,1562,6
7929,06:30 am,06:30 pm,1563,2
7930,06:30 am,06:30 pm,1563,3
7931,06:30 am,06:30 pm,1563,4
7932,06:30 am,06:30 pm,1563,5
7933,06:30 am,06:30 pm,1563,6
7934,06:30 am,06:30 pm,1564,2
7935,06:30 am,06:30 pm,1564,3
7936,06:30 am,06:30 pm,1564,4
7937,06:30 am,06:30 pm,1564,5
7938,06:30 am,06:30 pm,1564,6
7939,06:30 am,06:30 pm,1565,2
7940,06:30 am,06:30 pm,1565,3
7941,06:30 am,06:30 pm,1565,4
7942,06:30 am,06:30 pm,1565,5
7943,06:30 am,06:30 pm,1565,6
7944,06:30 am,06:30 pm,1566,2
7945,06:30 am,06:30 pm,1566,3
7946,06:30 am,06:30 pm,1566,4
7947,06:30 am,06:30 pm,1566,5
7948,06:30 am,06:30 pm,1566,6
7949,06:30 am,06:30 pm,1567,2
7950,06:30 am,06:30 pm,1567,3
7951,06:30 am,06:30 pm,1567,4
7952,06:30 am,06:30 pm,1567,5
7953,06:30 am,06:30 pm,1567,6
7954,06:30 am,06:30 pm,1568,2
7955,06:30 am,06:30 pm,1568,3
7956,06:30 am,06:30 pm,1568,4
7957,06:30 am,06:30 pm,1568,5
7958,06:30 am,06:30 pm,1568,6
7959,06:30 am,06:30 pm,1569,2
7960,06:30 am,06:30 pm,1569,3
7961,06:30 am,06:30 pm,1569,4
7962,06:30 am,06:30 pm,1569,5
7963,06:30 am,06:30 pm,1569,6
7964,07:00 am,05:30 pm,1570,2
7965,07:00 am,05:30 pm,1570,3
7966,07:00 am,05:30 pm,1570,4
7967,07:00 am,05:30 pm,1570,5
7968,07:00 am,05:30 pm,1570,6
7969,06:30 am,06:30 pm,1571,2
7970,06:30 am,06:30 pm,1571,3
7971,06:30 am,06:30 pm,1571,4
7972,06:30 am,06:30 pm,1571,5
7973,06:30 am,06:30 pm,1571,6
7974,07:00 am,05:30 pm,1572,2
7975,07:00 am,05:30 pm,1572,3
7976,07:00 am,05:30 pm,1572,4
7977,07:00 am,05:30 pm,1572,5
7978,07:00 am,05:30 pm,1572,6
7979,06:30 am,06:30 pm,1573,2
7980,06:30 am,06:30 pm,1573,3
7981,06:30 am,06:30 pm,1573,4
7982,06:30 am,06:30 pm,1573,5
7983,06:30 am,06:30 pm,1573,6
7984,06:30 am,06:30 pm,1574,2
7985,06:30 am,06:30 pm,1574,3
7986,06:30 am,06:30 pm,1574,4
7987,06:30 am,06:30 pm,1574,5
7988,06:30 am,06:30 pm,1574,6
7989,08:30 am,04:30 pm,1575,1
7990,07:30 am,06:00 pm,1575,2
7991,07:30 am,06:00 pm,1575,3
7992,07:30 am,06:00 pm,1575,4
7993,07:30 am,06:00 pm,1575,5
7994,07:30 am,06:00 pm,1575,6
7995,08:30 am,04:30 pm,1575,7
7996,07:00 am,05:30 pm,1576,2
7997,07:00 am,05:30 pm,1576,3
7998,07:00 am,05:30 pm,1576,4
7999,07:00 am,05:30 pm,1576,5
8000,07:00 am,05:30 pm,1576,6
8001,07:00 am,05:30 pm,1577,2
8002,07:00 am,05:30 pm,1577,3
8003,07:00 am,05:30 pm,1577,4
8004,07:00 am,05:30 pm,1577,5
8005,07:00 am,05:30 pm,1577,6
8006,07:00 am,05:30 pm,1578,2
8007,07:00 am,05:30 pm,1578,3
8008,07:00 am,05:30 pm,1578,4
8009,07:00 am,05:30 pm,1578,5
8010,07:00 am,05:30 pm,1578,6
8011,06:30 am,06:30 pm,1579,2
8012,06:30 am,06:30 pm,1579,3
8013,06:30 am,06:30 pm,1579,4
8014,06:30 am,06:30 pm,1579,5
8015,06:30 am,06:30 pm,1579,6
8016,08:30 am,04:30 pm,1580,1
8017,06:30 am,06:30 pm,1580,2
8018,06:30 am,06:30 pm,1580,3
8019,06:30 am,06:30 pm,1580,4
8020,06:30 am,06:30 pm,1580,5
8021,06:30 am,06:30 pm,1580,6
8022,08:30 am,04:30 pm,1580,7
8023,06:30 am,06:30 pm,1581,2
8024,06:30 am,06:30 pm,1581,3
8025,06:30 am,06:30 pm,1581,4
8026,06:30 am,06:30 pm,1581,5
8027,06:30 am,06:30 pm,1581,6
8028,06:30 am,06:30 pm,1582,2
8029,06:30 am,06:30 pm,1582,3
8030,06:30 am,06:30 pm,1582,4
8031,06:30 am,06:30 pm,1582,5
8032,06:30 am,06:30 pm,1582,6
8033,06:30 am,06:30 pm,1583,2
8034,06:30 am,06:30 pm,1583,3
8035,06:30 am,06:30 pm,1583,4
8036,06:30 am,06:30 pm,1583,5
8037,06:30 am,06:30 pm,1583,6
8038,07:00 am,05:30 pm,1584,2
8039,07:00 am,05:30 pm,1584,3
8040,07:00 am,05:30 pm,1584,4
8041,07:00 am,05:30 pm,1584,5
8042,07:00 am,05:30 pm,1584,6
8043,07:00 am,05:30 pm,1585,2
8044,07:00 am,05:30 pm,1585,3
8045,07:00 am,05:30 pm,1585,4
8046,07:00 am,05:30 pm,1585,5
8047,07:00 am,05:30 pm,1585,6
8048,07:00 am,05:30 pm,1586,2
8049,07:00 am,05:30 pm,1586,3
8050,07:00 am,05:30 pm,1586,4
8051,07:00 am,05:30 pm,1586,5
8052,07:00 am,05:30 pm,1586,6
8053,07:30 am,06:00 pm,1587,2
8054,07:30 am,06:00 pm,1587,3
8055,07:30 am,06:00 pm,1587,4
8056,07:30 am,06:00 pm,1587,5
8057,07:30 am,06:00 pm,1587,6
8058,07:00 am,05:30 pm,1588,2
8059,07:00 am,05:30 pm,1588,3
8060,07:00 am,05:30 pm,1588,4
8061,07:00 am,05:30 pm,1588,5
8062,07:00 am,05:30 pm,1588,6
8063,06:30 am,06:30 pm,1589,2
8064,06:30 am,06:30 pm,1589,3
8065,06:30 am,06:30 pm,1589,4
8066,06:30 am,06:30 pm,1589,5
8067,06:30 am,06:30 pm,1589,6
8068,07:00 am,05:30 pm,1590,2
8069,07:00 am,05:30 pm,1590,3
8070,07:00 am,05:30 pm,1590,4
8071,07:00 am,05:30 pm,1590,5
8072,07:00 am,05:30 pm,1590,6
8073,07:30 am,06:00 pm,1591,2
8074,07:30 am,06:00 pm,1591,3
8075,07:30 am,06:00 pm,1591,4
8076,07:30 am,06:00 pm,1591,5
8077,07:30 am,06:00 pm,1591,6
8078,07:00 am,05:30 pm,1592,2
8079,07:00 am,05:30 pm,1592,3
8080,07:00 am,05:30 pm,1592,4
8081,07:00 am,05:30 pm,1592,5
8082,07:00 am,05:30 pm,1592,6
8083,06:30 am,06:30 pm,1593,2
8084,06:30 am,06:30 pm,1593,3
8085,06:30 am,06:30 pm,1593,4
8086,06:30 am,06:30 pm,1593,5
8087,06:30 am,06:30 pm,1593,6
8088,06:30 am,06:30 pm,1594,2
8089,06:30 am,06:30 pm,1594,3
8090,06:30 am,06:30 pm,1594,4
8091,06:30 am,06:30 pm,1594,5
8092,06:30 am,06:30 pm,1594,6
8093,08:30 am,04:30 pm,1595,1
8094,06:30 am,06:30 pm,1595,2
8095,06:30 am,06:30 pm,1595,3
8096,06:30 am,06:30 pm,1595,4
8097,06:30 am,06:30 pm,1595,5
8098,06:30 am,06:30 pm,1595,6
8099,08:30 am,04:30 pm,1595,7
8100,07:00 am,05:30 pm,1596,2
8101,07:00 am,05:30 pm,1596,3
8102,07:00 am,05:30 pm,1596,4
8103,07:00 am,05:30 pm,1596,5
8104,07:00 am,05:30 pm,1596,6
8105,06:30 am,06:30 pm,1597,2
8106,06:30 am,06:30 pm,1597,3
8107,06:30 am,06:30 pm,1597,4
8108,06:30 am,06:30 pm,1597,5
8109,06:30 am,06:30 pm,1597,6
8110,07:00 am,05:30 pm,1598,2
8111,07:00 am,05:30 pm,1598,3
8112,07:00 am,05:30 pm,1598,4
8113,07:00 am,05:30 pm,1598,5
8114,07:00 am,05:30 pm,1598,6
8115,09:00 am,04:00 pm,1599,1
8116,06:30 am,06:30 pm,1599,2
8117,06:30 am,06:30 pm,1599,3
8118,06:30 am,06:30 pm,1599,4
8119,06:30 am,06:30 pm,1599,5
8120,06:30 am,06:30 pm,1599,6
8121,09:00 am,04:00 pm,1599,7
8122,07:00 am,05:30 pm,1600,2
8123,07:00 am,05:30 pm,1600,3
8124,07:00 am,05:30 pm,1600,4
8125,07:00 am,05:30 pm,1600,5
8126,07:00 am,05:30 pm,1600,6
8127,07:00 am,05:30 pm,1601,2
8128,07:00 am,05:30 pm,1601,3
8129,07:00 am,05:30 pm,1601,4
8130,07:00 am,05:30 pm,1601,5
8131,07:00 am,05:30 pm,1601,6
8132,07:00 am,05:30 pm,1602,2
8133,07:00 am,05:30 pm,1602,3
8134,07:00 am,05:30 pm,1602,4
8135,07:00 am,05:30 pm,1602,5
8136,07:00 am,05:30 pm,1602,6
8137,07:00 am,05:30 pm,1603,2
8138,07:00 am,05:30 pm,1603,3
8139,07:00 am,05:30 pm,1603,4
8140,07:00 am,05:30 pm,1603,5
8141,07:00 am,05:30 pm,1603,6
8142,06:30 am,06:30 pm,1604,2
8143,06:30 am,06:30 pm,1604,3
8144,06:30 am,06:30 pm,1604,4
8145,06:30 am,06:30 pm,1604,5
8146,06:30 am,06:30 pm,1604,6
8147,06:30 am,06:30 pm,1605,2
8148,06:30 am,06:30 pm,1605,3
8149,06:30 am,06:30 pm,1605,4
8150,06:30 am,06:30 pm,1605,5
8151,06:30 am,06:30 pm,1605,6
8152,06:30 am,06:30 pm,1606,2
8153,06:30 am,06:30 pm,1606,3
8154,06:30 am,06:30 pm,1606,4
